id,aircraft.id,maintenanceType,startDate,endDate,description,workOrder.id,supplierName,technician
950c30c6-03fd-4ee3-9eea-bd5fabe41a4d,AIRCRAFT-154,EMERGENCY,2026-12-22,2026-12-23,Repaired antenna connection,WORK-ORDER-11410,TitanAir Logistics,Robert Martinez
950cc82f-0e5d-415c-b709-4ed4727e0ccb,AIRCRAFT-164,UNSCHEDULED,2026-03-15,2026-03-15,Serviced and greased landing gear struts,WORK-ORDER-13481,Apex Aircraft Support,David Anderson
950df23a-1393-4515-b125-25e7bffcf3dd,AIRCRAFT-200,EMERGENCY,2026-08-06,2026-08-07,Inspected exterior for hail damage,WORK-ORDER-5480,Horizon Aviation Systems,Jennifer Kim
950f1787-e890-41eb-a5ad-cd8c1cfffa73,AIRCRAFT-206,SCHEDULED,2026-04-10,2026-04-12,Conducted pre-flight security screening,WORK-ORDER-75,Precision Aviation Services,David Anderson
951109a3-7c94-4385-85fb-38de586dc786,AIRCRAFT-109,UNSCHEDULED,2026-05-08,2026-05-12,Recalibrated inertial navigation system,WORK-ORDER-1643,Premier Flight Services,Robert Martinez
9512ee80-d1d3-422e-a28a-5d06369714d7,AIRCRAFT-181,EMERGENCY,2026-07-21,2026-07-23,Examined control surfaces for wind damage,WORK-ORDER-4833,AeroTech Solutions,Robert Martinez
9513204c-fdb5-47ef-83fa-e1dbc34c06e0,AIRCRAFT-79,SCHEDULED,2026-10-21,2026-10-21,Checked security seals on sensitive equipment,WORK-ORDER-8761,AeroTech Solutions,Michael Thompson
951378a6-0b13-465f-b7a2-4d59298543d0,AIRCRAFT-206,SCHEDULED,2026-09-25,2026-09-26,Assessed corrosion from moisture exposure,WORK-ORDER-7602,SkyMaster Maintenance Corp,Robert Martinez
9513c829-8bb0-4c7d-927a-ce8b55759053,AIRCRAFT-154,UNSCHEDULED,2026-08-26,2026-08-28,Performed overdue avionics system test,WORK-ORDER-6386,SkyMaster Maintenance Corp,Sarah Chen
9515e066-af08-4280-87dd-df8406d67e7c,AIRCRAFT-469,SCHEDULED,2026-06-10,2026-06-13,Replaced faulty GPS module,WORK-ORDER-2986,SkyMaster Maintenance Corp,Sarah Chen
951666ad-d6ed-4e27-a802-7a0d80d481a2,AIRCRAFT-36,UNSCHEDULED,2026-11-25,2026-11-28,Verified fuel quality and contamination check,WORK-ORDER-10283,Apex Aircraft Support,Michael Thompson
95180333-7624-4485-bf69-a1df0cd7e6f0,AIRCRAFT-462,UNSCHEDULED,2026-12-07,2026-12-08,Checked wing surfaces for lightning strike marks,WORK-ORDER-10842,AeroTech Solutions,David Anderson
9520abfb-60b7-4886-a04e-7b374d68a9f8,AIRCRAFT-273,EMERGENCY,2026-07-09,2026-07-09,Verified fuel quality and contamination check,WORK-ORDER-4303,TitanAir Logistics,Robert Martinez
9521abe7-6b20-4788-9df0-5e3bc1376ce9,AIRCRAFT-180,EMERGENCY,2026-11-09,2026-11-09,Replaced worn turbine blades,WORK-ORDER-9676,AeroTech Solutions,Jennifer Kim
9522d0d6-3553-41c8-b942-3f9248aae9b9,AIRCRAFT-289,SCHEDULED,2027-01-21,2027-01-23,Cleaned and tested headset jacks,WORK-ORDER-12917,SkyMaster Maintenance Corp,Jennifer Kim
95238cb0-7d8d-49b6-9ea8-6af41b094fb0,AIRCRAFT-464,UNSCHEDULED,2026-06-13,2026-06-13,Calibrated fuel quantity indicators,WORK-ORDER-3022,Premier Flight Services,Michael Thompson
95263928-ea9e-436a-95ae-c65705ea840c,AIRCRAFT-215,SCHEDULED,2026-08-30,2026-09-01,Examined control surfaces for wind damage,WORK-ORDER-6598,Apex Aircraft Support,Michael Thompson
952a3af9-fed0-4079-b461-ab4a3086bc1d,AIRCRAFT-50,UNSCHEDULED,2026-07-15,2026-07-18,Executed deferred structural inspection,WORK-ORDER-4730,Horizon Aviation Systems,Jennifer Kim
952bbcd6-dea0-42e5-95f5-d4b75c2073ab,AIRCRAFT-247,SCHEDULED,2026-03-09,2026-03-14,Executed deferred structural inspection,WORK-ORDER-13229,TitanAir Logistics,Jennifer Kim
952d0a67-9932-4864-af56-2945b41adb2d,AIRCRAFT-459,EMERGENCY,2026-10-21,2026-10-22,Replaced radio transceiver unit,WORK-ORDER-8750,Apex Aircraft Support,James Rodriguez
952fb214-19c3-47a2-a2c4-3aaac41ba10d,AIRCRAFT-331,SCHEDULED,2026-09-10,2026-09-11,Topped off auxiliary fuel tanks,WORK-ORDER-7038,AeroTech Solutions,Jennifer Kim
953166f1-0caf-4862-94e0-ee3db188fcba,AIRCRAFT-79,UNSCHEDULED,2027-01-20,2027-01-21,Examined control surfaces for wind damage,WORK-ORDER-12873,Premier Flight Services,James Rodriguez
9534159c-79bb-4223-9ff7-d90e76958836,AIRCRAFT-44,UNSCHEDULED,2026-03-09,2026-03-09,Performed overdue avionics system test,WORK-ORDER-12331,Horizon Aviation Systems,Sarah Chen
95350161-af42-4c08-b8fd-9ca3b8d075bc,AIRCRAFT-26,UNSCHEDULED,2026-03-21,2026-03-22,Performed thorough cabin security sweep,WORK-ORDER-13784,SkyMaster Maintenance Corp,Emily Davis
953b48ed-88bb-4419-ac63-7dc769fd451a,AIRCRAFT-264,SCHEDULED,2027-01-09,2027-01-09,Replaced damaged tire,WORK-ORDER-12137,AeroTech Solutions,James Rodriguez
953d882d-e18e-4c4e-9647-65e2b200b565,AIRCRAFT-368,SCHEDULED,2026-05-18,2026-05-19,Replaced damaged tire,WORK-ORDER-2120,SkyMaster Maintenance Corp,James Rodriguez
953e1448-8d7a-4d6c-af54-505a4b61e380,AIRCRAFT-191,SCHEDULED,2026-08-15,2026-08-15,Verified fuel quality and contamination check,WORK-ORDER-5898,TitanAir Logistics,Michael Thompson
953e3993-94af-4990-b435-a6e684d2e844,AIRCRAFT-70,SCHEDULED,2026-09-06,2026-09-07,Inspected exterior for hail damage,WORK-ORDER-6866,AeroTech Solutions,James Rodriguez
953e85ca-f3c1-4c17-ba37-bbe8ba3e6acc,AIRCRAFT-418,UNSCHEDULED,2026-07-27,2026-07-30,Finished pending electrical system checks,WORK-ORDER-5132,AeroTech Solutions,Sarah Chen
95404bdd-8065-435d-ad03-917f0bdfffde,AIRCRAFT-96,SCHEDULED,2026-02-20,2026-02-22,Performed overdue avionics system test,WORK-ORDER-5502,Precision Aviation Services,James Rodriguez
9549e4f0-20e7-44ce-bcfe-3abc6b256c31,AIRCRAFT-82,UNSCHEDULED,2026-08-05,2026-08-06,Replaced faulty GPS module,WORK-ORDER-5408,Apex Aircraft Support,Michael Thompson
954ae143-4eaa-44d1-948a-ce5fa53474b5,AIRCRAFT-410,EMERGENCY,2026-12-26,2026-12-28,Replaced engine oil and filter,WORK-ORDER-11654,Horizon Aviation Systems,Robert Martinez
955072eb-3128-4730-a77e-c3fd4e1eb132,AIRCRAFT-12,UNSCHEDULED,2026-07-05,2026-07-06,Completed postponed engine run-up test,WORK-ORDER-4182,Horizon Aviation Systems,James Rodriguez
955447d9-caf2-49c6-8edf-6732f6bd88da,AIRCRAFT-112,SCHEDULED,2027-01-05,2027-01-05,Performed thorough cabin security sweep,WORK-ORDER-12291,Horizon Aviation Systems,Jennifer Kim
9554fc78-5021-475f-a4ca-54f42591d3ef,AIRCRAFT-11,UNSCHEDULED,2026-05-01,2026-05-02,Executed 50-hour maintenance checklist,WORK-ORDER-1219,Precision Aviation Services,Sarah Chen
95558626-38b7-4114-a600-c7e9f4f649c3,AIRCRAFT-121,EMERGENCY,2027-01-08,2027-01-09,Topped off hydraulic fluid reservoir,WORK-ORDER-12181,SkyMaster Maintenance Corp,David Anderson
95563221-90a6-4e53-850e-fe05e5fe304e,AIRCRAFT-417,SCHEDULED,2026-08-05,2026-08-06,Updated navigation software to latest version,WORK-ORDER-5515,Premier Flight Services,Jennifer Kim
9556aa26-92dc-47da-9eaf-5dcf3db56474,AIRCRAFT-139,SCHEDULED,2026-10-03,2026-10-04,Verified fuel quality and contamination check,WORK-ORDER-7790,Premier Flight Services,James Rodriguez
9557d376-6a22-4ec6-a9aa-c86f407895cb,AIRCRAFT-76,SCHEDULED,2026-10-31,2026-11-01,Recalibrated inertial navigation system,WORK-ORDER-9139,Precision Aviation Services,Sarah Chen
95581cf1-6289-497e-b1e7-9d5d8aea49f6,AIRCRAFT-30,EMERGENCY,2026-06-12,2026-06-15,Completed postponed engine run-up test,WORK-ORDER-3168,Precision Aviation Services,Sarah Chen
955925d4-5fc0-4528-b4aa-d3ff51d88d1a,AIRCRAFT-113,EMERGENCY,2026-07-04,2026-07-05,Verified integrity of access panels and doors,WORK-ORDER-4041,SkyMaster Maintenance Corp,James Rodriguez
9559ef6a-4dbb-4805-8dea-2f35abcb6b6a,AIRCRAFT-49,EMERGENCY,2026-10-16,2026-10-17,Completed routine pre-flight inspection,WORK-ORDER-8476,Apex Aircraft Support,Emily Davis
955a0f28-7363-4747-922c-27c4927c8451,AIRCRAFT-15,EMERGENCY,2026-11-27,2026-11-27,Repaired antenna connection,WORK-ORDER-10329,Premier Flight Services,Robert Martinez
955c4c9c-271b-4ebc-ac22-409922b02618,AIRCRAFT-313,SCHEDULED,2026-04-28,2026-04-28,Inspected and adjusted wheel alignment,WORK-ORDER-1060,AeroTech Solutions,James Rodriguez
955d3849-937b-4dc7-a82e-054d94d7008a,AIRCRAFT-163,UNSCHEDULED,2026-02-11,2026-02-11,Topped off auxiliary fuel tanks,WORK-ORDER-1678,Horizon Aviation Systems,James Rodriguez
955ef97d-ee02-445e-80ad-74bef982d248,AIRCRAFT-468,UNSCHEDULED,2026-03-14,2026-03-17,Tested system pressure and flow rates,WORK-ORDER-13417,Horizon Aviation Systems,Robert Martinez
9560c0b7-94cd-4052-9d75-231236a06fc4,AIRCRAFT-175,UNSCHEDULED,2026-06-01,2026-06-02,Examined control surfaces for wind damage,WORK-ORDER-2691,TitanAir Logistics,Robert Martinez
9563b3ea-6f98-4742-bd73-e1d25bbf0b01,AIRCRAFT-133,SCHEDULED,2026-12-24,2026-12-24,Replaced damaged tire,WORK-ORDER-11625,Apex Aircraft Support,Jennifer Kim
95641ed7-824f-4f2f-b768-6900e1c84b75,AIRCRAFT-232,UNSCHEDULED,2026-09-14,2026-09-14,Executed 50-hour maintenance checklist,WORK-ORDER-7094,Horizon Aviation Systems,Jennifer Kim
9565ce0a-593b-4d05-b68c-42d10524f898,AIRCRAFT-164,SCHEDULED,2026-07-11,2026-07-12,Replaced worn brake pads,WORK-ORDER-4453,Apex Aircraft Support,David Anderson
9565dd31-ef65-45ad-90dd-1fed6e9a4958,AIRCRAFT-488,EMERGENCY,2026-04-04,2026-04-04,Replaced navigation display unit,WORK-ORDER-14235,AeroTech Solutions,James Rodriguez
9566fab4-677b-442b-8384-989560025cdd,AIRCRAFT-295,UNSCHEDULED,2026-05-04,2026-05-04,Conducted pre-flight security screening,WORK-ORDER-1290,Premier Flight Services,James Rodriguez
9569d8c0-c811-4703-9e37-7ea8769c472c,AIRCRAFT-222,UNSCHEDULED,2026-04-05,2026-04-06,Replaced navigation display unit,WORK-ORDER-14348,AeroTech Solutions,Sarah Chen
956a53e3-7e61-4801-902d-49de54750c62,AIRCRAFT-190,EMERGENCY,2026-05-18,2026-05-19,Updated navigation software to latest version,WORK-ORDER-2089,Horizon Aviation Systems,David Anderson
956f249f-8d8d-4c7e-bbff-c60c4e16691c,AIRCRAFT-191,EMERGENCY,2026-10-09,2026-10-09,Verified integrity of access panels and doors,WORK-ORDER-8064,SkyMaster Maintenance Corp,Sarah Chen
9573c1cf-3ff7-4af2-8847-fe375b1be244,AIRCRAFT-200,UNSCHEDULED,2026-12-25,2026-12-26,Replaced engine oil and filter,WORK-ORDER-11550,Precision Aviation Services,Emily Davis
9575c332-9371-430e-a3f3-11f8eaa0812f,AIRCRAFT-461,EMERGENCY,2027-01-21,2027-01-21,Conducted pre-flight security screening,WORK-ORDER-12929,Premier Flight Services,Jennifer Kim
95790a88-2353-4515-8dc2-1eaecdbb7229,AIRCRAFT-499,UNSCHEDULED,2026-03-31,2026-04-02,Performed thorough cabin security sweep,WORK-ORDER-14137,AeroTech Solutions,Robert Martinez
957b6319-edc6-4014-864f-cbc0b65d1317,AIRCRAFT-494,SCHEDULED,2026-11-28,2026-11-29,Replaced faulty GPS module,WORK-ORDER-10300,SkyMaster Maintenance Corp,Robert Martinez
957d2d07-fcab-401f-9c09-3c5d2a2259a7,AIRCRAFT-363,UNSCHEDULED,2026-11-03,2026-11-03,Completed routine pre-flight inspection,WORK-ORDER-9244,TitanAir Logistics,Jennifer Kim
957e3609-4794-4b6a-9f91-60dd04c8fc7e,AIRCRAFT-281,EMERGENCY,2026-11-25,2026-11-25,Executed deferred structural inspection,WORK-ORDER-10193,Apex Aircraft Support,James Rodriguez
957e4031-7596-4d12-bd04-a8665c340c47,AIRCRAFT-322,EMERGENCY,2026-02-23,2026-02-24,Cleaned fuel injectors and filters,WORK-ORDER-6126,Premier Flight Services,David Anderson
9582a24f-9e84-4509-9d34-c25d93090a05,AIRCRAFT-120,SCHEDULED,2026-09-14,2026-09-16,Completed 100-hour inspection checklist,WORK-ORDER-7175,AeroTech Solutions,James Rodriguez
9584a733-3e36-4573-9c15-f52a80eacd55,AIRCRAFT-158,EMERGENCY,2026-08-07,2026-08-08,Tested system pressure and flow rates,WORK-ORDER-5518,Apex Aircraft Support,Jennifer Kim
9586ad9c-7e4f-46b7-9cb0-6bac6902c516,AIRCRAFT-367,SCHEDULED,2026-02-16,2026-02-16,Examined control surfaces for wind damage,WORK-ORDER-4200,Premier Flight Services,Robert Martinez
95895539-edbc-4ee7-9d23-3714472cadaa,AIRCRAFT-273,SCHEDULED,2027-01-15,2027-01-15,Repaired antenna connection,WORK-ORDER-12540,Apex Aircraft Support,Robert Martinez
9591551d-c505-40bb-9c4f-926c8a5055fa,AIRCRAFT-108,EMERGENCY,2026-10-12,2026-10-15,Recalibrated inertial navigation system,WORK-ORDER-8270,TitanAir Logistics,Emily Davis
959265f9-d75e-4a84-9e7b-fd751c5e5888,AIRCRAFT-255,UNSCHEDULED,2026-10-23,2026-10-23,Completed postponed engine run-up test,WORK-ORDER-8853,Precision Aviation Services,Robert Martinez
9599a2bc-e42f-4abc-af7b-eb98c7fb57ec,AIRCRAFT-215,SCHEDULED,2026-04-24,2026-04-24,Cleaned fuel injectors and filters,WORK-ORDER-858,Apex Aircraft Support,James Rodriguez
959b4840-46b0-45a6-8f40-9bb9015ac75b,AIRCRAFT-113,EMERGENCY,2026-03-18,2026-03-20,Executed 50-hour maintenance checklist,WORK-ORDER-13684,Apex Aircraft Support,Robert Martinez
959dbcb7-3412-462c-a90e-0c795e223826,AIRCRAFT-38,SCHEDULED,2026-03-18,2026-03-19,Performed routine safety equipment inspection,WORK-ORDER-13692,TitanAir Logistics,James Rodriguez
95a1a9e1-93cb-430f-b404-7a920b8fc205,AIRCRAFT-300,SCHEDULED,2026-08-01,2026-08-01,Inspected exterior for hail damage,WORK-ORDER-5258,Premier Flight Services,Sarah Chen
95a42e90-abce-4453-9c90-d15e5184398e,AIRCRAFT-404,SCHEDULED,2026-09-19,2026-09-20,Cleaned fuel injectors and filters,WORK-ORDER-7300,Precision Aviation Services,Michael Thompson
95a95a9f-d590-48d7-ab0a-4e8a48fa1330,AIRCRAFT-381,UNSCHEDULED,2027-01-06,2027-01-09,Checked security seals on sensitive equipment,WORK-ORDER-12239,AeroTech Solutions,Emily Davis
95abcadf-f875-4434-8b82-f813bd00c4be,AIRCRAFT-432,SCHEDULED,2026-12-01,2026-12-02,Inspected exterior for hail damage,WORK-ORDER-10572,Precision Aviation Services,James Rodriguez
95aece90-0bbb-4308-9318-7de041870a11,AIRCRAFT-315,UNSCHEDULED,2026-12-23,2026-12-25,Calibrated fuel quantity indicators,WORK-ORDER-11415,Apex Aircraft Support,Sarah Chen
95af6df6-c989-4eb0-9940-990ca89e3f1d,AIRCRAFT-421,EMERGENCY,2026-07-26,2026-07-26,Cleaned and tested headset jacks,WORK-ORDER-5074,SkyMaster Maintenance Corp,Emily Davis
95b00ef4-b9f2-4910-9893-461854350485,AIRCRAFT-160,SCHEDULED,2026-05-04,2026-05-05,Executed deferred structural inspection,WORK-ORDER-1279,Apex Aircraft Support,Michael Thompson
95b3a965-5c08-4acc-b5a1-09d08da081a9,AIRCRAFT-383,UNSCHEDULED,2026-07-15,2026-07-18,Completed 100-hour inspection checklist,WORK-ORDER-4592,AeroTech Solutions,Jennifer Kim
95b62328-9359-4c07-8295-71cc185b5ccc,AIRCRAFT-477,SCHEDULED,2026-12-25,2026-12-26,Recalibrated inertial navigation system,WORK-ORDER-11568,Premier Flight Services,James Rodriguez
95b62ed1-553d-4ffb-8de2-d34fe9249e9c,AIRCRAFT-360,UNSCHEDULED,2026-07-27,2026-07-28,Finished pending electrical system checks,WORK-ORDER-4934,Horizon Aviation Systems,David Anderson
95b79c9b-61e2-4ed3-a954-335bcf17d4c8,AIRCRAFT-144,EMERGENCY,2026-04-25,2026-04-26,Verified fuel quality and contamination check,WORK-ORDER-850,Precision Aviation Services,Emily Davis
95ba32e3-8687-42a2-93af-2186b95ea763,AIRCRAFT-200,UNSCHEDULED,2026-02-24,2026-02-26,Performed routine safety equipment inspection,WORK-ORDER-7568,TitanAir Logistics,Robert Martinez
95bb1a45-2755-45a3-8f63-3cc067bd272f,AIRCRAFT-377,EMERGENCY,2026-09-01,2026-09-02,Verified fuel quality and contamination check,WORK-ORDER-6563,SkyMaster Maintenance Corp,Sarah Chen
95bb329b-787f-4ef5-9d3d-4778baf28c14,AIRCRAFT-166,SCHEDULED,2026-03-09,2026-03-10,Repaired antenna cable connection,WORK-ORDER-13266,AeroTech Solutions,Robert Martinez
95bf87f2-56b0-4f26-bc17-4878734fb499,AIRCRAFT-386,EMERGENCY,2027-01-26,2027-01-27,Recalibrated inertial navigation system,WORK-ORDER-13057,Apex Aircraft Support,Michael Thompson
95c040c9-2f98-4f48-8c88-f55f22b8d898,AIRCRAFT-68,EMERGENCY,2026-09-04,2026-09-04,Completed 100-hour inspection checklist,WORK-ORDER-6829,SkyMaster Maintenance Corp,Jennifer Kim
95c18801-475b-4a67-9125-f56566d0b373,AIRCRAFT-75,SCHEDULED,2026-04-24,2026-04-24,Updated navigation software to latest version,WORK-ORDER-697,SkyMaster Maintenance Corp,James Rodriguez
95c19d2f-c69d-47af-8456-2a2f8a41603a,AIRCRAFT-430,EMERGENCY,2026-08-10,2026-08-10,Performed overdue avionics system test,WORK-ORDER-5769,TitanAir Logistics,Jennifer Kim
95c1b82f-d1d8-405e-a061-a8a84d5e5c97,AIRCRAFT-174,SCHEDULED,2026-03-19,2026-03-20,Examined control surfaces for wind damage,WORK-ORDER-13686,SkyMaster Maintenance Corp,Michael Thompson
95c1daa1-d076-458d-a5df-fc47648a33ff,AIRCRAFT-449,EMERGENCY,2026-08-30,2026-08-31,Completed routine pre-flight inspection,WORK-ORDER-6409,TitanAir Logistics,Robert Martinez
95c27210-3e6d-4d46-9f7d-01b9a9d01f8b,AIRCRAFT-192,SCHEDULED,2026-02-27,2026-02-27,Cleaned hydraulic filter and replaced element,WORK-ORDER-8504,Apex Aircraft Support,James Rodriguez
95c464fd-4e12-4409-b5d1-f26e919d7d5b,AIRCRAFT-97,SCHEDULED,2027-01-08,2027-01-11,Cleaned fuel injectors and filters,WORK-ORDER-12319,AeroTech Solutions,Emily Davis
95c53de5-78a1-4cca-85d7-df58097ae6b7,AIRCRAFT-121,EMERGENCY,2026-07-30,2026-07-31,Executed deferred structural inspection,WORK-ORDER-5199,AeroTech Solutions,Sarah Chen
95c7b8a3-b9a3-483a-ba78-b9294564a542,AIRCRAFT-121,EMERGENCY,2026-06-17,2026-06-17,Executed 50-hour maintenance checklist,WORK-ORDER-3357,Precision Aviation Services,Robert Martinez
95ca1c45-a9e6-43b6-9e38-60edf20790db,AIRCRAFT-447,UNSCHEDULED,2026-11-23,2026-11-23,Conducted periodic system functional tests,WORK-ORDER-10185,Precision Aviation Services,Emily Davis
95cb06ca-f046-4379-b995-8187079269fa,AIRCRAFT-146,UNSCHEDULED,2026-09-04,2026-09-04,Filled main fuel tanks to capacity,WORK-ORDER-6801,SkyMaster Maintenance Corp,Jennifer Kim
95cb1392-fda8-4876-9478-1142a6e37565,AIRCRAFT-425,SCHEDULED,2026-12-22,2026-12-22,Repaired antenna connection,WORK-ORDER-11538,TitanAir Logistics,David Anderson
95cb7329-1bc8-4ef3-ad4b-4abc900d2996,AIRCRAFT-271,EMERGENCY,2026-08-24,2026-08-24,Topped off hydraulic fluid reservoir,WORK-ORDER-6356,Premier Flight Services,David Anderson
95cd9ce5-d374-4b65-b444-acc138ebfda5,AIRCRAFT-31,UNSCHEDULED,2026-12-23,2026-12-23,Inspected windshield for crack propagation,WORK-ORDER-11524,Horizon Aviation Systems,Michael Thompson
95ce3c9f-f789-423f-a1c1-d175f052590d,AIRCRAFT-392,SCHEDULED,2026-02-04,2026-02-04,Replaced navigation display unit,WORK-ORDER-5311,SkyMaster Maintenance Corp,David Anderson
95cf117a-d5d7-42f2-b8d7-e73c3e7234de,AIRCRAFT-404,EMERGENCY,2026-09-14,2026-09-16,Recalibrated engine sensors,WORK-ORDER-7300,AeroTech Solutions,Michael Thompson
95d1d2d0-121c-4df2-a11f-3367abeaf14f,AIRCRAFT-333,EMERGENCY,2026-12-17,2026-12-18,Completed 100-hour inspection checklist,WORK-ORDER-11208,TitanAir Logistics,James Rodriguez
95d70474-5efc-441f-afac-59a836353dd9,AIRCRAFT-365,SCHEDULED,2026-06-08,2026-06-09,Cleaned fuel injectors and filters,WORK-ORDER-2825,TitanAir Logistics,James Rodriguez
95d73521-38c6-4eb7-9f2a-1eda7cb9ebf0,AIRCRAFT-284,SCHEDULED,2026-05-31,2026-06-01,Checked wing surfaces for lightning strike marks,WORK-ORDER-2668,Horizon Aviation Systems,Sarah Chen
95d78661-8e94-40e4-b11b-12cd50d5562f,AIRCRAFT-390,SCHEDULED,2026-05-16,2026-05-17,Inspected cargo hold for unauthorized items,WORK-ORDER-1973,SkyMaster Maintenance Corp,Robert Martinez
95d7adae-a74c-42d3-80a0-e8c8e764878b,AIRCRAFT-228,UNSCHEDULED,2026-03-02,2026-03-02,Performed overdue avionics system test,WORK-ORDER-9609,TitanAir Logistics,Robert Martinez
95d9c931-a17a-4f96-8d54-1ae141a9e9df,AIRCRAFT-317,EMERGENCY,2026-11-06,2026-11-08,Tested system pressure and flow rates,WORK-ORDER-9498,TitanAir Logistics,David Anderson
95d9edde-1a21-46b5-bd73-9b105a782126,AIRCRAFT-252,EMERGENCY,2027-01-03,2027-01-06,Repaired antenna cable connection,WORK-ORDER-12107,SkyMaster Maintenance Corp,James Rodriguez
95dd0cc4-7c4f-46f9-b211-283ce12c295f,AIRCRAFT-369,EMERGENCY,2026-09-18,2026-09-20,Performed routine safety equipment inspection,WORK-ORDER-7376,Precision Aviation Services,Emily Davis
95de2785-b26a-4622-aeec-3fa0088f8301,AIRCRAFT-286,UNSCHEDULED,2026-02-03,2026-02-03,Cleaned and tested headset jacks,WORK-ORDER-3667,Premier Flight Services,Jennifer Kim
95de7f4f-87bf-4187-9853-39a76c049950,AIRCRAFT-347,EMERGENCY,2026-09-23,2026-09-24,Examined control surfaces for wind damage,WORK-ORDER-7450,Precision Aviation Services,Sarah Chen
95decebc-f3c2-4b37-8354-2177e72e77f6,AIRCRAFT-458,UNSCHEDULED,2026-12-04,2026-12-06,Updated communication software,WORK-ORDER-10778,Premier Flight Services,David Anderson
95e1beb1-0b65-49a8-9977-f3626fb757de,AIRCRAFT-63,EMERGENCY,2026-07-30,2026-07-31,Repaired antenna cable connection,WORK-ORDER-5184,Apex Aircraft Support,Michael Thompson
95e46f56-9147-4a80-b8e3-83f4858f47c4,AIRCRAFT-184,UNSCHEDULED,2026-06-23,2026-06-24,Assessed corrosion from moisture exposure,WORK-ORDER-3606,Horizon Aviation Systems,Michael Thompson
95e4c7bc-b532-4d42-b39d-90707fc7213a,AIRCRAFT-455,EMERGENCY,2026-03-26,2026-03-28,Inspected and adjusted wheel alignment,WORK-ORDER-13924,Precision Aviation Services,Sarah Chen
95e55f5f-6c48-4e1c-84c0-60b430743457,AIRCRAFT-346,UNSCHEDULED,2026-06-30,2026-06-30,Filled main fuel tanks to capacity,WORK-ORDER-3886,Horizon Aviation Systems,James Rodriguez
95e5aad6-210c-4607-8b9b-bcbc60aeacfb,AIRCRAFT-244,UNSCHEDULED,2026-12-20,2026-12-22,Repaired antenna connection,WORK-ORDER-11355,Premier Flight Services,David Anderson
95e65416-38db-4ecf-9032-dbe79e0ed781,AIRCRAFT-229,SCHEDULED,2026-08-23,2026-08-23,Replaced worn turbine blades,WORK-ORDER-6270,SkyMaster Maintenance Corp,David Anderson
95e7d0fd-f7ce-4f87-9106-50351c052e25,AIRCRAFT-239,UNSCHEDULED,2026-10-26,2026-10-28,Completed postponed engine run-up test,WORK-ORDER-8988,Precision Aviation Services,Sarah Chen
95e93c72-ca2a-4b36-b3a7-3a68bcc6854a,AIRCRAFT-218,EMERGENCY,2026-12-21,2026-12-21,Replaced engine oil and filter,WORK-ORDER-11453,Premier Flight Services,Michael Thompson
95e98388-f84c-40dd-8b6d-09f8a77471cd,AIRCRAFT-153,EMERGENCY,2026-12-21,2026-12-22,Replaced radio transceiver unit,WORK-ORDER-11476,Precision Aviation Services,Robert Martinez
95e9b6fe-fd32-4996-b8af-c1b76ab2bf10,AIRCRAFT-424,SCHEDULED,2026-02-15,2026-02-15,Repaired antenna connection,WORK-ORDER-3608,TitanAir Logistics,Michael Thompson
95ea034d-a74b-48e1-bb45-b24d25ae6c14,AIRCRAFT-5,EMERGENCY,2027-01-21,2027-01-22,Executed 50-hour maintenance checklist,WORK-ORDER-12803,Horizon Aviation Systems,David Anderson
95ea382f-d2f2-42be-9278-4427020f4c29,AIRCRAFT-38,SCHEDULED,2026-11-29,2026-11-29,Cleaned fuel injectors and filters,WORK-ORDER-10414,SkyMaster Maintenance Corp,Sarah Chen
95eb8878-7f87-41e5-8066-4261eb0933ff,AIRCRAFT-294,UNSCHEDULED,2026-03-20,2026-03-22,Updated navigation software to latest version,WORK-ORDER-13795,TitanAir Logistics,Robert Martinez
